method,horizon,forecast_quarter,target_quarter,train_start,train_end,actual,forecast,forecast_error,squared_error,absolute_error,selected_variables,lambda
Post-threshold ridge,2,2011 Q4,2012 Q2,1991 Q4,2011 Q3,0.4453416266322563,1.2091052853070752,-0.7637636586748189,0.5833349263123452,0.7637636586748189,16,219.7281677773251
OCMT,2,2011 Q4,2012 Q2,1991 Q4,2011 Q3,0.4453416266322563,1.0328002875900142,-0.5874586609577579,0.34510767833428196,0.5874586609577579,1,NA
BMT,2,2011 Q4,2012 Q2,1991 Q4,2011 Q3,0.4453416266322563,1.0328002875900142,-0.5874586609577579,0.34510767833428196,0.5874586609577579,1,NA
AR,2,2012 Q1,2012 Q3,1992 Q1,2011 Q4,0.14392437648620415,0.7175597584446307,-0.5736353819584266,0.3290575514345899,0.5736353819584266,0,NA
LASSO,2,2012 Q1,2012 Q3,1992 Q1,2011 Q4,0.14392437648620415,0.7175597584446307,-0.5736353819584266,0.3290575514345899,0.5736353819584266,1,0.21389949764806232
Elastic net,2,2012 Q1,2012 Q3,1992 Q1,2011 Q4,0.14392437648620415,0.7175597584446307,-0.5736353819584266,0.3290575514345899,0.5736353819584266,0,0.4277989952961247
Ridge,2,2012 Q1,2012 Q3,1992 Q1,2011 Q4,0.14392437648620415,0.7139983521737627,-0.5700739756875586,0.3249843377562191,0.5700739756875586,NA,213.89949764806215
Threshold ridge,2,2012 Q1,2012 Q3,1992 Q1,2011 Q4,0.14392437648620415,0.7166785173262706,-0.5727541408400665,0.3280473058494427,0.5727541408400665,16,213.89949764806215
Post-threshold ridge,2,2012 Q1,2012 Q3,1992 Q1,2011 Q4,0.14392437648620415,0.4971402981176437,-0.35321592163143956,0.12476148729394725,0.35321592163143956,16,213.89949764806215
OCMT,2,2012 Q1,2012 Q3,1992 Q1,2011 Q4,0.14392437648620415,0.7175597584446307,-0.5736353819584266,0.3290575514345899,0.5736353819584266,0,NA
BMT,2,2012 Q1,2012 Q3,1992 Q1,2011 Q4,0.14392437648620415,0.7175597584446307,-0.5736353819584266,0.3290575514345899,0.5736353819584266,0,NA
AR,2,2012 Q2,2012 Q4,1992 Q2,2012 Q1,0.11557374157504796,0.5614734192462288,-0.4458996776711809,0.19882652254726302,0.4458996776711809,0,NA
LASSO,2,2012 Q2,2012 Q4,1992 Q2,2012 Q1,0.11557374157504796,0.561473419246229,-0.445899677671181,0.1988265225472631,0.445899677671181,0,0.2165014106781606
Elastic net,2,2012 Q2,2012 Q4,1992 Q2,2012 Q1,0.11557374157504796,0.561473419246229,-0.445899677671181,0.1988265225472631,0.445899677671181,0,0.4330028213563212
Ridge,2,2012 Q2,2012 Q4,1992 Q2,2012 Q1,0.11557374157504796,0.5586164840218693,-0.4430427424468213,0.19628687163480044,0.4430427424468213,NA,216.50141067816034
Threshold ridge,2,2012 Q2,2012 Q4,1992 Q2,2012 Q1,0.11557374157504796,0.5621931697204461,-0.4466194281453981,0.19946891359692243,0.4466194281453981,16,216.50141067816034
Post-threshold ridge,2,2012 Q2,2012 Q4,1992 Q2,2012 Q1,0.11557374157504796,0.5980417105086868,-0.48246796893363886,0.23277534104695072,0.48246796893363886,16,216.50141067816034
OCMT,2,2012 Q2,2012 Q4,1992 Q2,2012 Q1,0.11557374157504796,0.5614734192462288,-0.4458996776711809,0.19882652254726302,0.4458996776711809,0,NA
BMT,2,2012 Q2,2012 Q4,1992 Q2,2012 Q1,0.11557374157504796,0.5614734192462288,-0.4458996776711809,0.19882652254726302,0.4458996776711809,0,NA
AR,2,2012 Q3,2013 Q1,1992 Q3,2012 Q2,0.9817259265515688,0.43988317648047454,0.5418427500710943,0.2935935658046063,0.5418427500710943,0,NA
LASSO,2,2012 Q3,2013 Q1,1992 Q3,2012 Q2,0.9817259265515688,0.4398831764804747,0.5418427500710941,0.2935935658046061,0.5418427500710941,1,0.21447235303235135
Elastic net,2,2012 Q3,2013 Q1,1992 Q3,2012 Q2,0.9817259265515688,0.43988317648047465,0.5418427500710941,0.2935935658046061,0.5418427500710941,0,0.4289447060647028
Ridge,2,2012 Q3,2013 Q1,1992 Q3,2012 Q2,0.9817259265515688,0.43941489652062904,0.5423110300309397,0.2941012532932188,0.5423110300309397,NA,214.47235303235155
Threshold ridge,2,2012 Q3,2013 Q1,1992 Q3,2012 Q2,0.9817259265515688,0.44251502751798033,0.5392108990335884,0.2907483936366107,0.5392108990335884,16,214.47235303235155
Post-threshold ridge,2,2012 Q3,2013 Q1,1992 Q3,2012 Q2,0.9817259265515688,0.5532028178638427,0.42852310868772603,0.18363205467939264,0.42852310868772603,16,214.47235303235155
OCMT,2,2012 Q3,2013 Q1,1992 Q3,2012 Q2,0.9817259265515688,0.43988317648047454,0.5418427500710943,0.2935935658046063,0.5418427500710943,0,NA
BMT,2,2012 Q3,2013 Q1,1992 Q3,2012 Q2,0.9817259265515688,0.43988317648047454,0.5418427500710943,0.2935935658046063,0.5418427500710943,0,NA
AR,2,2012 Q4,2013 Q2,1992 Q4,2012 Q3,0.26727882651371715,0.4445297972063761,-0.17725097069265894,0.03141790661148984,0.17725097069265894,0,NA
LASSO,2,2012 Q4,2013 Q2,1992 Q4,2012 Q3,0.26727882651371715,0.4445297972063761,-0.17725097069265894,0.03141790661148984,0.17725097069265894,0,0.21794194961793087
Elastic net,2,2012 Q4,2013 Q2,1992 Q4,2012 Q3,0.26727882651371715,0.4445297972063761,-0.17725097069265894,0.03141790661148984,0.17725097069265894,0,0.43588389923586174
Ridge,2,2012 Q4,2013 Q2,1992 Q4,2012 Q3,0.26727882651371715,0.4434604777032847,-0.17618165118956752,0.03103997421588244,0.17618165118956752,NA,217.94194961793087
Threshold ridge,2,2012 Q4,2013 Q2,1992 Q4,2012 Q3,0.26727882651371715,0.4470910338989989,-0.17981220738528175,0.03233242992476757,0.17981220738528175,16,217.94194961793087
Post-threshold ridge,2,2012 Q4,2013 Q2,1992 Q4,2012 Q3,0.26727882651371715,0.2493963230368304,0.017882503476886746,3.197839306008666e-4,0.017882503476886746,16,217.94194961793087
OCMT,2,2012 Q4,2013 Q2,1992 Q4,2012 Q3,0.26727882651371715,-0.023240388086148034,0.2905192145998652,0.08440141405172252,0.2905192145998652,1,NA
BMT,2,2012 Q4,2013 Q2,1992 Q4,2012 Q3,0.26727882651371715,-0.023240388086148034,0.2905192145998652,0.08440141405172252,0.2905192145998652,1,NA
AR,2,2013 Q1,2013 Q3,1993 Q1,2012 Q4,0.8477896552497199,0.7699459457485288,0.07784370950119113,0.006059643108905834,0.07784370950119113,0,NA
LASSO,2,2013 Q1,2013 Q3,1993 Q1,2012 Q4,0.8477896552497199,0.7699459457485288,0.07784370950119113,0.006059643108905834,0.07784370950119113,1,0.21807574817622397
Elastic net,2,2013 Q1,2013 Q3,1993 Q1,2012 Q4,0.8477896552497199,0.7699459457485288,0.07784370950119113,0.006059643108905834,0.07784370950119113,1,0.436151496352448
Ridge,2,2013 Q1,2013 Q3,1993 Q1,2012 Q4,0.8477896552497199,0.7670699424269477,0.08071971282277224,0.006515672038190821,0.08071971282277224,NA,218.07574817622415
Threshold ridge,2,2013 Q1,2013 Q3,1993 Q1,2012 Q4,0.8477896552497199,0.7700809588692482,0.07770869638047173,0.00603864149315234,0.07770869638047173,17,218.07574817622415
Post-threshold ridge,2,2013 Q1,2013 Q3,1993 Q1,2012 Q4,0.8477896552497199,0.3216921201012628,0.5260975351484571,0.2767786164892821,0.5260975351484571,17,218.07574817622415
OCMT,2,2013 Q1,2013 Q3,1993 Q1,2012 Q4,0.8477896552497199,0.7699459457485288,0.07784370950119113,0.006059643108905834,0.07784370950119113,0,NA
BMT,2,2013 Q1,2013 Q3,1993 Q1,2012 Q4,0.8477896552497199,0.7699459457485288,0.07784370950119113,0.006059643108905834,0.07784370950119113,0,NA
AR,2,2013 Q2,2013 Q4,1993 Q2,2013 Q1,0.8679640238263175,0.4998797226104871,0.36808430121583047,0.13548605280154621,0.36808430121583047,0,NA
LASSO,2,2013 Q2,2013 Q4,1993 Q2,2013 Q1,0.8679640238263175,0.4998797226104872,0.36808430121583036,0.13548605280154613,0.36808430121583036,0,0.21815579148650874
Elastic net,2,2013 Q2,2013 Q4,1993 Q2,2013 Q1,0.8679640238263175,0.4998797226104872,0.36808430121583036,0.13548605280154613,0.36808430121583036,0,0.4363115829730175
Ridge,2,2013 Q2,2013 Q4,1993 Q2,2013 Q1,0.8679640238263175,0.4999177370305733,0.36804628679574425,0.13545806922413522,0.36804628679574425,NA,218.1557914865089
Threshold ridge,2,2013 Q2,2013 Q4,1993 Q2,2013 Q1,0.8679640238263175,0.501186155840399,0.3667778679859185,0.13452600444429585,0.3667778679859185,16,218.1557914865089
Post-threshold ridge,2,2013 Q2,2013 Q4,1993 Q2,2013 Q1,0.8679640238263175,0.48422348846782914,0.3837405353584884,0.1472567984772193,0.3837405353584884,16,218.1557914865089
OCMT,2,2013 Q2,2013 Q4,1993 Q2,2013 Q1,0.8679640238263175,0.4998797226104871,0.36808430121583047,0.13548605280154621,0.36808430121583047,0,NA
BMT,2,2013 Q2,2013 Q4,1993 Q2,2013 Q1,0.8679640238263175,0.4998797226104871,0.36808430121583047,0.13548605280154621,0.36808430121583047,0,NA
AR,2,2013 Q3,2014 Q1,1993 Q3,2013 Q2,-0.34569281496601434,0.7150726382195284,-1.0607654531855428,1.1252233466719301,1.0607654531855428,0,NA
LASSO,2,2013 Q3,2014 Q1,1993 Q3,2013 Q2,-0.34569281496601434,0.7150726382195285,-1.0607654531855428,1.1252233466719301,1.0607654531855428,1,0.2116549530745314
Elastic net,2,2013 Q3,2014 Q1,1993 Q3,2013 Q2,-0.34569281496601434,0.7150726382195285,-1.0607654531855428,1.1252233466719301,1.0607654531855428,0,0.42330990614906283
Ridge,2,2013 Q3,2014 Q1,1993 Q3,2013 Q2,-0.34569281496601434,0.710883058326535,-1.0565758732925494,1.1163525760239135,1.0565758732925494,NA,211.6549530745315
Threshold ridge,2,2013 Q3,2014 Q1,1993 Q3,2013 Q2,-0.34569281496601434,0.7144915836926911,-1.0601843986587054,1.1239909591593207,1.0601843986587054,15,211.6549530745315
Post-threshold ridge,2,2013 Q3,2014 Q1,1993 Q3,2013 Q2,-0.34569281496601434,0.8371816683320956,-1.18287448329811,1.3991920432377707,1.18287448329811,15,211.6549530745315
OCMT,2,2013 Q3,2014 Q1,1993 Q3,2013 Q2,-0.34569281496601434,0.7150726382195284,-1.0607654531855428,1.1252233466719301,1.0607654531855428,0,NA
BMT,2,2013 Q3,2014 Q1,1993 Q3,2013 Q2,-0.34569281496601434,0.7150726382195284,-1.0607654531855428,1.1252233466719301,1.0607654531855428,0,NA
AR,2,2013 Q4,2014 Q2,1993 Q4,2013 Q3,1.283569022914932,0.7034328993457211,0.5801361235692108,0.3365579218699107,0.5801361235692108,0,NA
LASSO,2,2013 Q4,2014 Q2,1993 Q4,2013 Q3,1.283569022914932,0.7034328993457213,0.5801361235692106,0.3365579218699104,0.5801361235692106,1,0.2078161494230868
Elastic net,2,2013 Q4,2014 Q2,1993 Q4,2013 Q3,1.283569022914932,0.7034328993457213,0.5801361235692106,0.3365579218699104,0.5801361235692106,0,0.41563229884617364
Ridge,2,2013 Q4,2014 Q2,1993 Q4,2013 Q3,1.283569022914932,0.6990831656541222,0.5844858572608097,0.34162371733790364,0.5844858572608097,NA,207.81614942308687
Threshold ridge,2,2013 Q4,2014 Q2,1993 Q4,2013 Q3,1.283569022914932,0.7020296220051515,0.5815394009097804,0.3381880748105063,0.5815394009097804,14,207.81614942308687
Post-threshold ridge,2,2013 Q4,2014 Q2,1993 Q4,2013 Q3,1.283569022914932,0.6383575540291587,0.6452114688857732,0.41629783958173705,0.6452114688857732,14,207.81614942308687
OCMT,2,2013 Q4,2014 Q2,1993 Q4,2013 Q3,1.283569022914932,0.7034328993457211,0.5801361235692108,0.3365579218699107,0.5801361235692108,0,NA
BMT,2,2013 Q4,2014 Q2,1993 Q4,2013 Q3,1.283569022914932,0.7034328993457211,0.5801361235692108,0.3365579218699107,0.5801361235692108,0,NA
AR,2,2014 Q1,2014 Q3,1994 Q1,2013 Q4,1.2080648325781596,0.2598289689175848,0.9482358636605748,0.8991512531321162,0.9482358636605748,0,NA
LASSO,2,2014 Q1,2014 Q3,1994 Q1,2013 Q4,1.2080648325781596,0.2598289689175848,0.9482358636605748,0.8991512531321162,0.9482358636605748,1,0.20738325944356617
Elastic net,2,2014 Q1,2014 Q3,1994 Q1,2013 Q4,1.2080648325781596,0.2598289689175848,0.9482358636605748,0.8991512531321162,0.9482358636605748,1,0.41476651888713234
Ridge,2,2014 Q1,2014 Q3,1994 Q1,2013 Q4,1.2080648325781596,0.2651534115610691,0.9429114210170905,0.8890819478844688,0.9429114210170905,NA,207.38325944356603
Threshold ridge,2,2014 Q1,2014 Q3,1994 Q1,2013 Q4,1.2080648325781596,0.2661152400927267,0.9419495924854329,0.8872690347834731,0.9419495924854329,13,207.38325944356603
Post-threshold ridge,2,2014 Q1,2014 Q3,1994 Q1,2013 Q4,1.2080648325781596,0.6621663403156716,0.545898492262488,0.29800516385445763,0.545898492262488,13,207.38325944356603
OCMT,2,2014 Q1,2014 Q3,1994 Q1,2013 Q4,1.2080648325781596,0.2598289689175848,0.9482358636605748,0.8991512531321162,0.9482358636605748,0,NA
BMT,2,2014 Q1,2014 Q3,1994 Q1,2013 Q4,1.2080648325781596,0.2598289689175848,0.9482358636605748,0.8991512531321162,0.9482358636605748,0,NA
AR,2,2014 Q2,2014 Q4,1994 Q2,2014 Q1,0.5044586015433339,0.851356499336085,-0.34689789779275115,0.12033815149303002,0.34689789779275115,0,NA
LASSO,2,2014 Q2,2014 Q4,1994 Q2,2014 Q1,0.5044586015433339,0.8513564993360854,-0.3468978977927515,0.12033815149303026,0.3468978977927515,0,0.20048100969462931
Elastic net,2,2014 Q2,2014 Q4,1994 Q2,2014 Q1,0.5044586015433339,0.8513564993360854,-0.3468978977927515,0.12033815149303026,0.3468978977927515,0,0.4009620193892586
Ridge,2,2014 Q2,2014 Q4,1994 Q2,2014 Q1,0.5044586015433339,0.8278748326980006,-0.32341623115466667,0.10459805857428878,0.32341623115466667,NA,27.126038401283147
Threshold ridge,2,2014 Q2,2014 Q4,1994 Q2,2014 Q1,0.5044586015433339,0.8247983143505018,-0.3203397128071679,0.1026175316013788,0.3203397128071679,15,27.126038401283147
Post-threshold ridge,2,2014 Q2,2014 Q4,1994 Q2,2014 Q1,0.5044586015433339,0.7667234552927154,-0.26226485374938147,0.06878285351218445,0.26226485374938147,15,27.126038401283147
OCMT,2,2014 Q2,2014 Q4,1994 Q2,2014 Q1,0.5044586015433339,0.851356499336085,-0.34689789779275115,0.12033815149303002,0.34689789779275115,0,NA
BMT,2,2014 Q2,2014 Q4,1994 Q2,2014 Q1,0.5044586015433339,0.851356499336085,-0.34689789779275115,0.12033815149303002,0.34689789779275115,0,NA
AR,2,2014 Q3,2015 Q1,1994 Q3,2014 Q2,0.8964547876924911,0.810302618032905,0.08615216965958605,0.0074221963370541,0.08615216965958605,0,NA
LASSO,2,2014 Q3,2015 Q1,1994 Q3,2014 Q2,0.8964547876924911,0.8103026180329053,0.08615216965958583,0.007422196337054062,0.08615216965958583,1,0.19871036686471977
Elastic net,2,2014 Q3,2015 Q1,1994 Q3,2014 Q2,0.8964547876924911,0.8103026180329053,0.08615216965958583,0.007422196337054062,0.08615216965958583,1,0.39742073372943953
Ridge,2,2014 Q3,2015 Q1,1994 Q3,2014 Q2,0.8964547876924911,0.7692242342089115,0.1272305534835796,0.016187613739738007,0.1272305534835796,NA,29.507858817505078
Threshold ridge,2,2014 Q3,2015 Q1,1994 Q3,2014 Q2,0.8964547876924911,0.7775760855211177,0.11887870217137342,0.014132145829950104,0.11887870217137342,15,29.507858817505078
Post-threshold ridge,2,2014 Q3,2015 Q1,1994 Q3,2014 Q2,0.8964547876924911,0.5147226405948392,0.3817321470976519,0.14571943212778335,0.3817321470976519,15,29.507858817505078
OCMT,2,2014 Q3,2015 Q1,1994 Q3,2014 Q2,0.8964547876924911,0.810302618032905,0.08615216965958605,0.0074221963370541,0.08615216965958605,0,NA
BMT,2,2014 Q3,2015 Q1,1994 Q3,2014 Q2,0.8964547876924911,0.810302618032905,0.08615216965958605,0.0074221963370541,0.08615216965958605,0,NA
AR,2,2014 Q4,2015 Q2,1994 Q4,2014 Q3,0.6174946582536478,0.5853881639495621,0.03210649430408574,0.00103082697649829,0.03210649430408574,0,NA
LASSO,2,2014 Q4,2015 Q2,1994 Q4,2014 Q3,0.6174946582536478,0.5853881639495623,0.03210649430408552,0.001030826976498276,0.03210649430408552,0,0.19924796454110594
Elastic net,2,2014 Q4,2015 Q2,1994 Q4,2014 Q3,0.6174946582536478,0.5853881639495623,0.03210649430408552,0.001030826976498276,0.03210649430408552,0,0.3984959290822118
Ridge,2,2014 Q4,2015 Q2,1994 Q4,2014 Q3,0.6174946582536478,0.5888012462081129,0.028693412045534883,8.233118948148463e-4,0.028693412045534883,NA,30.99653051633038
Threshold ridge,2,2014 Q4,2015 Q2,1994 Q4,2014 Q3,0.6174946582536478,0.5901868117937115,0.027307846459936336,7.457184782794574e-4,0.027307846459936336,14,30.99653051633038
Post-threshold ridge,2,2014 Q4,2015 Q2,1994 Q4,2014 Q3,0.6174946582536478,0.2636781738706042,0.3538164843830436,0.12518610462117652,0.3538164843830436,14,30.99653051633038
OCMT,2,2014 Q4,2015 Q2,1994 Q4,2014 Q3,0.6174946582536478,0.5853881639495621,0.03210649430408574,0.00103082697649829,0.03210649430408574,0,NA
BMT,2,2014 Q4,2015 Q2,1994 Q4,2014 Q3,0.6174946582536478,0.5853881639495621,0.03210649430408574,0.00103082697649829,0.03210649430408574,0,NA
AR,2,2015 Q1,2015 Q3,1995 Q1,2014 Q4,0.3994462115690211,0.7222284859473433,-0.32278227437832224,0.1041883966528425,0.32278227437832224,0,NA
LASSO,2,2015 Q1,2015 Q3,1995 Q1,2014 Q4,0.3994462115690211,0.7222284859473433,-0.32278227437832224,0.1041883966528425,0.32278227437832224,0,0.20351471274792787
Elastic net,2,2015 Q1,2015 Q3,1995 Q1,2014 Q4,0.3994462115690211,0.7222284859473433,-0.32278227437832224,0.1041883966528425,0.32278227437832224,0,0.4070294254958558
Ridge,2,2015 Q1,2015 Q3,1995 Q1,2014 Q4,0.3994462115690211,0.7197182074347324,-0.32027199586571126,0.10257415133580616,0.32027199586571126,NA,14.357560657593263
Threshold ridge,2,2015 Q1,2015 Q3,1995 Q1,2014 Q4,0.3994462115690211,0.6831021874837021,-0.283655975914681,0.0804607126721101,0.283655975914681,13,14.357560657593263
Post-threshold ridge,2,2015 Q1,2015 Q3,1995 Q1,2014 Q4,0.3994462115690211,0.40581489063874127,-0.006368679069720162,4.056007309309167e-5,0.006368679069720162,13,14.357560657593263
OCMT,2,2015 Q1,2015 Q3,1995 Q1,2014 Q4,0.3994462115690211,0.7222284859473433,-0.32278227437832224,0.1041883966528425,0.32278227437832224,0,NA
BMT,2,2015 Q1,2015 Q3,1995 Q1,2014 Q4,0.3994462115690211,0.7222284859473433,-0.32278227437832224,0.1041883966528425,0.32278227437832224,0,NA
AR,2,2015 Q2,2015 Q4,1995 Q2,2015 Q1,0.18430917271050615,0.6210307019647688,-0.43672152925426266,0.1907256941141818,0.43672152925426266,0,NA
LASSO,2,2015 Q2,2015 Q4,1995 Q2,2015 Q1,0.18430917271050615,0.6210307019647691,-0.4367215292542629,0.190725694114182,0.4367215292542629,0,0.20327916267199586
Elastic net,2,2015 Q2,2015 Q4,1995 Q2,2015 Q1,0.18430917271050615,0.6210307019647691,-0.4367215292542629,0.190725694114182,0.4367215292542629,0,0.4065583253439917
Ridge,2,2015 Q2,2015 Q4,1995 Q2,2015 Q1,0.18430917271050615,0.5879188306547661,-0.40360965794425996,0.16290075598588252,0.40360965794425996,NA,50.353800752059456
Threshold ridge,2,2015 Q2,2015 Q4,1995 Q2,2015 Q1,0.18430917271050615,0.6144735346629375,-0.43016436195243135,0.18504137829394238,0.43016436195243135,13,50.353800752059456
Post-threshold ridge,2,2015 Q2,2015 Q4,1995 Q2,2015 Q1,0.18430917271050615,0.2844672830394585,-0.10015811032895236,0.010031647064666593,0.10015811032895236,13,50.353800752059456
OCMT,2,2015 Q2,2015 Q4,1995 Q2,2015 Q1,0.18430917271050615,0.6210307019647688,-0.43672152925426266,0.1907256941141818,0.43672152925426266,0,NA
BMT,2,2015 Q2,2015 Q4,1995 Q2,2015 Q1,0.18430917271050615,0.6210307019647688,-0.43672152925426266,0.1907256941141818,0.43672152925426266,0,NA
AR,2,2015 Q3,2016 Q1,1995 Q3,2015 Q2,0.5778466518471248,0.5401910137461033,0.03765563810102146,0.001417947080795099,0.03765563810102146,0,NA
LASSO,2,2015 Q3,2016 Q1,1995 Q3,2015 Q2,0.5778466518471248,0.5401910137461036,0.03765563810102124,0.0014179470807950823,0.03765563810102124,0,0.20177330537067892
Elastic net,2,2015 Q3,2016 Q1,1995 Q3,2015 Q2,0.5778466518471248,0.5401910137461036,0.03765563810102124,0.0014179470807950823,0.03765563810102124,0,0.40354661074135784
Ridge,2,2015 Q3,2016 Q1,1995 Q3,2015 Q2,0.5778466518471248,0.5360666914621586,0.04177996038496623,0.0017455650897693475,0.04177996038496623,NA,145.69665030900427
Threshold ridge,2,2015 Q3,2016 Q1,1995 Q3,2015 Q2,0.5778466518471248,0.5405973749735016,0.03724927687362323,0.0013875086276078422,0.03724927687362323,13,145.69665030900427
Post-threshold ridge,2,2015 Q3,2016 Q1,1995 Q3,2015 Q2,0.5778466518471248,0.20082427458740187,0.37702237725972293,0.14214587295457284,0.37702237725972293,13,145.69665030900427
OCMT,2,2015 Q3,2016 Q1,1995 Q3,2015 Q2,0.5778466518471248,0.5401910137461033,0.03765563810102146,0.001417947080795099,0.03765563810102146,0,NA
BMT,2,2015 Q3,2016 Q1,1995 Q3,2015 Q2,0.5778466518471248,0.5401910137461033,0.03765563810102146,0.001417947080795099,0.03765563810102146,0,NA
AR,2,2015 Q4,2016 Q2,1995 Q4,2015 Q3,0.32060956626729364,0.4679067485952784,-0.14729718232798478,0.02169645992176359,0.14729718232798478,0,NA
LASSO,2,2015 Q4,2016 Q2,1995 Q4,2015 Q3,0.32060956626729364,0.4679067485952786,-0.14729718232798494,0.02169645992176364,0.14729718232798494,0,0.20166646137774769
Elastic net,2,2015 Q4,2016 Q2,1995 Q4,2015 Q3,0.32060956626729364,0.4679067485952786,-0.14729718232798494,0.02169645992176364,0.14729718232798494,0,0.4033329227554953
Ridge,2,2015 Q4,2016 Q2,1995 Q4,2015 Q3,0.32060956626729364,0.47304308542671625,-0.1524335191594226,0.023235977763326057,0.1524335191594226,NA,126.65241514956674
Threshold ridge,2,2015 Q4,2016 Q2,1995 Q4,2015 Q3,0.32060956626729364,0.4710141428243886,-0.15040457655709494,0.022621536649319034,0.15040457655709494,13,126.65241514956674
Post-threshold ridge,2,2015 Q4,2016 Q2,1995 Q4,2015 Q3,0.32060956626729364,0.4626249687030035,-0.14201540243570987,0.02016837452897663,0.14201540243570987,13,126.65241514956674
OCMT,2,2015 Q4,2016 Q2,1995 Q4,2015 Q3,0.32060956626729364,0.4679067485952784,-0.14729718232798478,0.02169645992176359,0.14729718232798478,0,NA
BMT,2,2015 Q4,2016 Q2,1995 Q4,2015 Q3,0.32060956626729364,0.4679067485952784,-0.14729718232798478,0.02169645992176359,0.14729718232798478,0,NA
AR,2,2016 Q1,2016 Q3,1996 Q1,2015 Q4,0.7068859191104337,0.585382992517956,0.12150292659247774,0.014762961170537036,0.12150292659247774,0,NA
LASSO,2,2016 Q1,2016 Q3,1996 Q1,2015 Q4,0.7068859191104337,0.5853829925179562,0.12150292659247752,0.014762961170536982,0.12150292659247752,0,0.20049236263855452
Elastic net,2,2016 Q1,2016 Q3,1996 Q1,2015 Q4,0.7068859191104337,0.5853829925179562,0.12150292659247752,0.014762961170536982,0.12150292659247752,0,0.400984725277109
Ridge,2,2016 Q1,2016 Q3,1996 Q1,2015 Q4,0.7068859191104337,0.5863837385122661,0.12050218059816764,0.01452077552891341,0.12050218059816764,NA,200.49236263855457
Threshold ridge,2,2016 Q1,2016 Q3,1996 Q1,2015 Q4,0.7068859191104337,0.5862611066502624,0.12062481246017132,0.0145503453810515,0.12062481246017132,12,200.49236263855457
Post-threshold ridge,2,2016 Q1,2016 Q3,1996 Q1,2015 Q4,0.7068859191104337,0.6119755807305508,0.09491033837988294,0.009007972331383882,0.09491033837988294,12,200.49236263855457
OCMT,2,2016 Q1,2016 Q3,1996 Q1,2015 Q4,0.7068859191104337,0.585382992517956,0.12150292659247774,0.014762961170537036,0.12150292659247774,0,NA
BMT,2,2016 Q1,2016 Q3,1996 Q1,2015 Q4,0.7068859191104337,0.585382992517956,0.12150292659247774,0.014762961170537036,0.12150292659247774,0,NA
AR,2,2016 Q2,2016 Q4,1996 Q2,2016 Q1,0.5527685286210726,0.4977427255585245,0.05502580306254812,0.00302783900267833,0.05502580306254812,0,NA
LASSO,2,2016 Q2,2016 Q4,1996 Q2,2016 Q1,0.5527685286210726,0.4977427255585248,0.05502580306254784,0.003027839002678299,0.05502580306254784,0,0.20472426681209305
Elastic net,2,2016 Q2,2016 Q4,1996 Q2,2016 Q1,0.5527685286210726,0.49774272555852483,0.055025803062547785,0.003027839002678293,0.055025803062547785,1,0.409448533624186
Ridge,2,2016 Q2,2016 Q4,1996 Q2,2016 Q1,0.5527685286210726,0.5005015491174196,0.052266979503653,0.0027318371464352827,0.052266979503653,NA,204.72426681209313
Threshold ridge,2,2016 Q2,2016 Q4,1996 Q2,2016 Q1,0.5527685286210726,0.4988554073235976,0.053913121297475,0.0029066246480362523,0.053913121297475,11,204.72426681209313
Post-threshold ridge,2,2016 Q2,2016 Q4,1996 Q2,2016 Q1,0.5527685286210726,0.6385936685375079,-0.08582513991643526,0.007365954641675688,0.08582513991643526,11,204.72426681209313
OCMT,2,2016 Q2,2016 Q4,1996 Q2,2016 Q1,0.5527685286210726,0.4977427255585245,0.05502580306254812,0.00302783900267833,0.05502580306254812,0,NA
BMT,2,2016 Q2,2016 Q4,1996 Q2,2016 Q1,0.5527685286210726,0.4977427255585245,0.05502580306254812,0.00302783900267833,0.05502580306254812,0,NA
AR,2,2016 Q3,2017 Q1,1996 Q3,2016 Q2,0.48570873310360696,0.6261738750454824,-0.14046514194187543,0.01973045610075121,0.14046514194187543,0,NA
LASSO,2,2016 Q3,2017 Q1,1996 Q3,2016 Q2,0.48570873310360696,0.6261738750454826,-0.14046514194187565,0.019730456100751272,0.14046514194187565,1,0.20468115859889136
Elastic net,2,2016 Q3,2017 Q1,1996 Q3,2016 Q2,0.48570873310360696,0.6261738750454826,-0.14046514194187565,0.019730456100751272,0.14046514194187565,0,0.4093623171977829
Ridge,2,2016 Q3,2017 Q1,1996 Q3,2016 Q2,0.48570873310360696,0.6248460775352707,-0.1391373444316637,0.01935920061549542,0.1391373444316637,NA,204.6811585988912
Threshold ridge,2,2016 Q3,2017 Q1,1996 Q3,2016 Q2,0.48570873310360696,0.6253832523116715,-0.1396745192080645,0.01950897131600398,0.1396745192080645,11,204.6811585988912
Post-threshold ridge,2,2016 Q3,2017 Q1,1996 Q3,2016 Q2,0.48570873310360696,0.6858151068796139,-0.20010637377600693,0.040042560825782995,0.20010637377600693,11,204.6811585988912
OCMT,2,2016 Q3,2017 Q1,1996 Q3,2016 Q2,0.48570873310360696,0.6261738750454824,-0.14046514194187543,0.01973045610075121,0.14046514194187543,0,NA
BMT,2,2016 Q3,2017 Q1,1996 Q3,2016 Q2,0.48570873310360696,0.6261738750454824,-0.14046514194187543,0.01973045610075121,0.14046514194187543,0,NA
